Player ID,Player Name,Tournament,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Of Own Team,Total Wickets Lost By Own Team,Total Balls Played By Own Team,Total Runs Of Opposition Team,Total Wickets Lost By Opposition Team,Total Balls Played By Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Special Batting Talent,Balls Bowled,Runs Given,Wickets Taken,Maidens Bowled,Batters Dismissed,Special Bowling Talent
13,M__Ali__13_,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,,,,,,24,28,4,0,"1,4,7,8",
13,M__Ali__13_,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,NO,1,10,,,18,18,1,0,3,
13,M__Ali__13_,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,,,,,,24,33,3,0,"2,8,9",
13,M__Ali__13_,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,,,,,,24,24,1,0,1,
13,M__Ali__13_,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,,,,,,24,30,0,0,,
13,M__Ali__13_,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,,,,,,24,34,2,0,"4,8",
13,M__Ali__13_,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,,,,,,24,28,4,0,"1,4,7,8",
13,M__Ali__13_,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,,1,10,,,18,18,1,0,3,
13,M__Ali__13_,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,,,,,,21,13,4,0,"3,4,8,11",
13,M__Ali__13_,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,,,,,,24,15,4,1,,
13,M__Ali__13_,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,,,,,,24,19,3,0,"2,5,8",
14,Usman Tariq  Champions,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,,,,,,24,25,3,0,"1,3,5",
14,Usman Tariq  Champions,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,,,,,,24,23,2,0,"2,4",
14,Usman Tariq  Champions,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,,,,,,24,20,2,0,"1,3",
14,Usman Tariq  Champions,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,,,,,,24,22,2,0,"1,5",
14,Usman Tariq  Champions,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,,,,,,24,27,0,0,,
14,Usman Tariq  Champions,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,2,1,11,YES,,24,39,1,0,4,
14,Usman Tariq  Champions,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,,,,,,24,23,2,0,"6,7",
14,Usman Tariq  Champions,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,,,,,,24,25,0,0,,
14,Usman Tariq  Champions,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,,,,,,24,10,2,0,"4,6",
14,Usman Tariq  Champions,National T-20 2025,3,2,2,7,182,2,112,181,3,120,,,,,,24,23,0,0,,
14,Usman Tariq  Champions,National T-20 2025,23,2,2,9,167,9,120,183,3,120,6,3,10,YES,,24,36,1,0,3,
14,Usman Tariq  Champions,National T-20 2025,31,1,2,16,239,2,120,113,10,117,,,,,,24,17,4,0,"4,5,6,9",
14,Usman Tariq  Champions,National T-20 2025,35,2,2,7,140,7,116,138,7,120,,,,,,24,26,0,0,,
14,Usman Tariq  Champions,National T-20 2025,39,1,2,1,110,9,120,111,1,96,7,5,11,NO,YES,24,24,1,0,1,
14,Usman Tariq  Champions,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,,,,,,24,25,3,0,"1,3,5",
14,Usman Tariq  Champions,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,,,,,,24,23,2,0,"2,4",
14,Usman Tariq  Champions,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,,,,,,24,20,2,0,"1,3",
14,Usman Tariq  Champions,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,,,,,,24,22,2,0,"1,5",
14,Usman Tariq  Champions,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,,,,,,24,27,0,0,,
14,Usman Tariq  Champions,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,2,1,11,YES,,24,39,1,0,4,
14,Usman Tariq  Champions,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,,,,,,24,23,2,0,"6,7",
14,Usman Tariq  Champions,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,,,,,,24,25,0,0,,
14,Usman Tariq  Champions,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,,,,,,24,10,2,0,"4,6",
14,Usman Tariq  Champions,National T-20 2025,3,2,2,7,182,2,112,181,3,120,,,,,,24,23,0,0,,
14,Usman Tariq  Champions,National T-20 2025,23,2,2,9,167,9,120,183,3,120,6,3,10,YES,,24,36,1,0,3,
14,Usman Tariq  Champions,National T-20 2025,31,1,2,16,239,2,120,113,10,117,,,,,,24,17,4,0,"4,5,6,9",
14,Usman Tariq  Champions,National T-20 2025,35,2,2,7,140,7,116,138,7,120,,,,,,24,26,0,0,,
14,Usman Tariq  Champions,National T-20 2025,39,1,2,1,110,9,120,111,1,96,7,5,11,NO,YES,24,24,1,0,1,
15,M_Haris__wk___15_,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,55,37,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,25,18,4,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,22,16,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,7,6,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,61,35,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,7,9,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,19,11,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,52,30,3,NO,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,21,15,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,55,37,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,25,18,4,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,22,16,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,7,6,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,61,35,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,7,9,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,19,11,3,YES,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,52,30,3,NO,,,,,,,
15,M_Haris__wk___15_,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,21,15,3,YES,,,,,,,
16,Shoaib Malik Champions,National T-20 2025,12,2,7,4,148,7,117,147,8,120,43,33,4,YES,,12,10,0,0,,
16,Shoaib Malik Champions,National T-20 2025,16,2,7,16,110,3,86,107,10,109,0,6,4,YES,,12,16,0,0,,
16,Shoaib Malik Champions,National T-20 2025,27,2,7,15,143,2,87,137,6,120,2,5,3,YES,,24,17,0,0,,
16,Shoaib Malik Champions,National T-20 2025,36,2,7,2,151,10,113,184,10,120,20,16,6,YES,,24,24,1,0,2,
16,Shoaib Malik Champions,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,,,,,,,,,,,
16,Shoaib Malik Champions,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,39,30,6,YES,,24,23,2,0,"3,6",
16,Shoaib Malik Champions,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,16,21,4,YES,,12,22,0,0,,
16,Shoaib Malik Champions,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,,,,,,,,,,,
16,Shoaib Malik Champions,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,21,16,6,NO ,,,,,,,
16,Shoaib Malik Champions,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,22,16,5,YES,,24,26,2,0,"2,6",
16,Shoaib Malik Champions,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,27,28,3,YES,,18,31,0,0,,
16,Shoaib Malik Champions,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,1,3,4,YES,,,,,,,
16,Shoaib Malik Champions,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,6,3,7,NO ,,,,,,,
16,Shoaib Malik Champions,National T-20 2025,12,2,7,4,148,7,117,147,8,120,43,33,4,YES,,12,10,0,0,,
16,Shoaib Malik Champions,National T-20 2025,16,2,7,16,110,3,86,107,10,109,0,6,4,YES,,12,16,0,0,,
16,Shoaib Malik Champions,National T-20 2025,27,2,7,15,143,2,87,137,6,120,2,5,3,YES,,24,17,0,0,,
16,Shoaib Malik Champions,National T-20 2025,36,2,7,2,151,10,113,184,10,120,20,16,6,YES,,24,24,1,0,2,
16,Shoaib Malik Champions,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,,,,,,,,,,,
16,Shoaib Malik Champions,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,39,30,6,YES,,24,23,2,0,"3,6",
16,Shoaib Malik Champions,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,16,21,4,YES,,12,22,0,0,,
16,Shoaib Malik Champions,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,,,,,,,,,,,
16,Shoaib Malik Champions,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,21,16,6,NO ,,,,,,,
16,Shoaib Malik Champions,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,22,16,5,YES,,24,26,2,0,"2,6",
16,Shoaib Malik Champions,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,27,28,3,YES,,18,31,0,0,,
16,Shoaib Malik Champions,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,1,3,4,YES,,,,,,,
16,Shoaib Malik Champions,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,6,3,7,NO ,,,,,,,
17,M__Mohsin__17_,National T-20 2025,35,1,7,2,181,3,120,182,2,112,,,,,,,,,,,
17,M__Mohsin__17_,National T-20 2025,12,1,7,18,215,4,120,81,10,107,14,15,4,YES,,,,,,,
17,M__Mohsin__17_,National T-20 2025,28,2,7,17,88,0,53,86,8,120,,,,,,,,,,,
17,M__Mohsin__17_,National T-20 2025,29,1,7,9,146,9,120,138,9,120,47,42,5,YES,,,,,,,
17,M__Mohsin__17_,National T-20 2025,33,1,7,4,130,5,120,131,4,107,14,22,5,YES,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,,,,,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,4,3,7,NO,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,1,3,6,NO,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,55,32,5,YES,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,15,15,5,YES,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,11,10,4,YES,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,12,16,4,YES,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,,,,,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
17,M__Mohsin__17_,National T-20 2025,35,1,7,2,181,3,120,182,2,112,,,,,,,,,,,
17,M__Mohsin__17_,National T-20 2025,12,1,7,18,215,4,120,81,10,107,14,15,4,YES,,,,,,,
17,M__Mohsin__17_,National T-20 2025,28,2,7,17,88,0,53,86,8,120,,,,,,,,,,,
17,M__Mohsin__17_,National T-20 2025,29,1,7,9,146,9,120,138,9,120,47,42,5,YES,,,,,,,
17,M__Mohsin__17_,National T-20 2025,33,1,7,4,130,5,120,131,4,107,14,22,5,YES,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,,,,,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,4,3,7,NO,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,1,3,6,NO,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,55,32,5,YES,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,15,15,5,YES,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,11,10,4,YES,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,12,16,4,YES,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,,,,,,,,,,,
17,M__Mohsin__17_,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
18,Tayyab Tahir  Champions one,National T-20 2025,35,1,7,2,181,3,120,182,2,112,66,46,4,NO,,,,,,,
18,Tayyab Tahir  Champions one,National T-20 2025,12,1,7,18,215,4,120,81,10,107,33,16,5,YES,,,,,,,
18,Tayyab Tahir  Champions one,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,17,18,5,YES,,,,,,,
18,Tayyab Tahir  Champions one,National T-20 2025,35,1,7,2,181,3,120,182,2,112,66,46,4,NO,,,,,,,
18,Tayyab Tahir  Champions one,National T-20 2025,12,1,7,18,215,4,120,81,10,107,33,16,5,YES,,,,,,,
18,Tayyab Tahir  Champions one,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,17,18,5,YES,,,,,,,
19,Mehran Mumtaz  Champions one,National T-20 2025,5,1,3,2,104,10,111,105,7,79,6,6,1,YES,,12,22,0,0,0,
19,Mehran Mumtaz  Champions one,National T-20 2025,15,2,3,1,183,10,116,207,3,120,51,24,1,YES,,24,40,0,0,0,
19,Mehran Mumtaz  Champions one,National T-20 2025,23,1,3,4,218,3,120,127,10,104,,,,,,12,24,0,1,,
19,Mehran Mumtaz  Champions one,National T-20 2025,,,,,,,,,,,,,,YES,,,,,,,
19,Mehran Mumtaz  Champions one,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
19,Mehran Mumtaz  Champions one,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
19,Mehran Mumtaz  Champions one,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
19,Mehran Mumtaz  Champions one,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,,,,,,24,32,2,0,"2,3",
19,Mehran Mumtaz  Champions one,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
19,Mehran Mumtaz  Champions one,National T-20 2025,5,1,3,2,104,10,111,105,7,79,6,6,1,YES,,12,22,0,0,0,
19,Mehran Mumtaz  Champions one,National T-20 2025,15,2,3,1,183,10,116,207,3,120,51,24,1,YES,,24,40,0,0,0,
19,Mehran Mumtaz  Champions one,National T-20 2025,23,1,3,4,218,3,120,127,10,104,,,,,,12,24,0,1,,
19,Mehran Mumtaz  Champions one,National T-20 2025,,,,,,,,,,,,,,YES,,,,,,,
19,Mehran Mumtaz  Champions one,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
19,Mehran Mumtaz  Champions one,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
19,Mehran Mumtaz  Champions one,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
19,Mehran Mumtaz  Champions one,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,,,,,,24,32,2,0,"2,3",
19,Mehran Mumtaz  Champions one,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
20,Zaman Khan  Champions one,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,,,,,,24,45,0,0,,
20,Zaman Khan  Champions one,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,,,,,,24,38,2,0,,
20,Zaman Khan  Champions one,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,8,5,9,YES,,12,13,0,0,,
20,Zaman Khan  Champions one,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,,,,,,24,41,2,0,"4,6",
20,Zaman Khan  Champions one,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,,,,,,24,45,0,0,,
20,Zaman Khan  Champions one,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,,,,,,24,38,2,0,,
20,Zaman Khan  Champions one,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,8,5,9,YES,,12,13,0,0,,
20,Zaman Khan  Champions one,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,,,,,,24,41,2,0,"4,6",
21,Adil Amin Champions,National T-20 2025,3,2,2,7,182,2,112,181,3,120,,,,,,,,,,,
21,Adil Amin Champions,National T-20 2025,23,2,2,9,167,9,120,183,3,120,12,15,5,YES,,12,15,0,0,,
21,Adil Amin Champions,National T-20 2025,25,2,2,17,132,3,79,131,9,120,,,,,,,,,,,
21,Adil Amin Champions,National T-20 2025,35,2,2,7,140,7,116,138,7,120,4,5,4,YES,,,,,,,
21,Adil Amin Champions,National T-20 2025,37,1,2,4,234,3,120,187,8,120,,,,,,,,,,,
21,Adil Amin Champions,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
21,Adil Amin Champions,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,15,,,,
21,Adil Amin Champions,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
21,Adil Amin Champions,Champions T20 cup 2024,9,2,3,1,324,10,297,344,7,300,23,19,6,YES,,,,,,,
21,Adil Amin Champions,Champions T20 cup 2024,12,2,3,4,251,10,297,263,9,300,0,3,3,YES,,54,35,2,0,"4,7",
21,Adil Amin Champions,National T-20 2025,3,2,2,7,182,2,112,181,3,120,,,,,,,,,,,
21,Adil Amin Champions,National T-20 2025,23,2,2,9,167,9,120,183,3,120,12,15,5,YES,,12,15,0,0,,
21,Adil Amin Champions,National T-20 2025,25,2,2,17,132,3,79,131,9,120,,,,,,,,,,,
21,Adil Amin Champions,National T-20 2025,35,2,2,7,140,7,116,138,7,120,4,5,4,YES,,,,,,,
21,Adil Amin Champions,National T-20 2025,37,1,2,4,234,3,120,187,8,120,,,,,,,,,,,
21,Adil Amin Champions,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
21,Adil Amin Champions,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,15,,,,
21,Adil Amin Champions,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
21,Adil Amin Champions,Champions T20 cup 2024,9,2,3,1,324,10,297,344,7,300,23,19,6,YES,,,,,,,
21,Adil Amin Champions,Champions T20 cup 2024,12,2,3,4,251,10,297,263,9,300,0,3,3,YES,,54,35,2,0,"4,7",
22,Tahir Hussain  Champions,National T-20 2025,11,1,4,7,147,8,120,148,7,117,,,,,,24,34,2,0,"3,4",
22,Tahir Hussain  Champions,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,,,,,,24,41,1,0,7,
22,Tahir Hussain  Champions,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,,,,,,24,42,0,0,,
22,Tahir Hussain  Champions,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,,,,,,18,36,2,0,"5,6",
22,Tahir Hussain  Champions,National T-20 2025,11,1,4,7,147,8,120,148,7,117,,,,,,24,34,2,0,"3,4",
22,Tahir Hussain  Champions,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,,,,,,24,41,1,0,7,
22,Tahir Hussain  Champions,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,,,,,,24,42,0,0,,
22,Tahir Hussain  Champions,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,,,,,,18,36,2,0,"5,6",
23,Umair_Afridi__23_,National T-20 2025,1,2,3,1,73,5,79,159,6,120,,,,,,18,22,1,1,1,
23,Umair_Afridi__23_,National T-20 2025,31,1,3,2,118,9,120,119,3,103,,,,,,13,20,0,0,,
23,Umair_Afridi__23_,National T-20 2025,1,2,3,1,73,5,79,159,6,120,,,,,,18,22,1,1,1,
23,Umair_Afridi__23_,National T-20 2025,31,1,3,2,118,9,120,119,3,103,,,,,,13,20,0,0,,
25,Ahmed_Hassan__25_,National T-20 2025,27,2,7,15,143,2,87,137,6,120,,,,,,,,,,,
25,Ahmed_Hassan__25_,National T-20 2025,27,2,7,15,143,2,87,137,6,120,,,,,,,,,,,
28,Nasir_Nawaz__28_,National T-20 2025,5,1,3,2,104,10,111,105,7,79,3,9,2,YES,,,,,,,
28,Nasir_Nawaz__28_,National T-20 2025,15,2,3,1,183,10,116,207,3,120,5,6,2,YES,,,,,,,
28,Nasir_Nawaz__28_,National T-20 2025,5,1,3,2,104,10,111,105,7,79,3,9,2,YES,,,,,,,
28,Nasir_Nawaz__28_,National T-20 2025,15,2,3,1,183,10,116,207,3,120,5,6,2,YES,,,,,,,
30,Saad Khan,NATIONAL T-20 2025,7,2,4,1,137,8,120,199,4,120,11,9,4,YES,,,,,,,
30,Saad Khan,NATIONAL T-20 2025,18,2,4,2,131,3,89,127,10,117,43,25,4,YES,,,,,,,
30,Saad Khan,NATIONAL T-20 2025,23,2,4,3,218,3,120,127,10,104,63,34,5,YES,,,,,,,
30,Saad Khan,NATIONAL T-20 2025,7,2,4,1,137,8,120,199,4,120,11,9,4,YES,,,,,,,
30,Saad Khan,NATIONAL T-20 2025,18,2,4,2,131,3,89,127,10,117,43,25,4,YES,,,,,,,
30,Saad Khan,NATIONAL T-20 2025,23,2,4,3,218,3,120,127,10,104,63,34,5,YES,,,,,,,
31,Junaid Ali,National T-20 2025,6,2,1,4,98,1,58,97,10,110,,,,,,,,,,,
31,Junaid Ali,National T-20 2025,13,2,1,1,134,10,113,171,5,120,14,17,6,YES,,,,,,,
31,Junaid Ali,National T-20 2025,24,2,1,5,102,2,84,100,8,120,,,,,,,,,,,
31,Junaid Ali,National T-20 2025,31,2,1,3,119,3,103,118,9,120,5,6,5,NO,,,,,,,
31,Junaid Ali,National T-20 2025,36,1,1,4,184,10,120,151,10,113,12,12,5,YES,,,,,,,
31,Junaid Ali,National T-20 2025,38,1,1,4,166,4,120,161,7,120,20,20,5,YES,,,,,,,
31,Junaid Ali,National T-20 2025,39,2,1,2,110,9,120,111,1,96,30,30,3,NO,,,,,,,
31,Junaid Ali,National T-20 2025,6,2,1,4,98,1,58,97,10,110,,,,,,,,,,,
31,Junaid Ali,National T-20 2025,13,2,1,1,134,10,113,171,5,120,14,17,6,YES,,,,,,,
31,Junaid Ali,National T-20 2025,24,2,1,5,102,2,84,100,8,120,,,,,,,,,,,
31,Junaid Ali,National T-20 2025,31,2,1,3,119,3,103,118,9,120,5,6,5,NO,,,,,,,
31,Junaid Ali,National T-20 2025,36,1,1,4,184,10,120,151,10,113,12,12,5,YES,,,,,,,
31,Junaid Ali,National T-20 2025,38,1,1,4,166,4,120,161,7,120,20,20,5,YES,,,,,,,
31,Junaid Ali,National T-20 2025,39,2,1,2,110,9,120,111,1,96,30,30,3,NO,,,,,,,
35,Ahmed_Safi_Abdullah__35_,National T-20 2025,7,2,7,14,199,4,120,137,8,120,,,,,,24,29,1,0,1,
35,Ahmed_Safi_Abdullah__35_,National T-20 2025,15,1,7,10,207,3,120,183,10,116,,,,,,18,25,1,0,4,
35,Ahmed_Safi_Abdullah__35_,National T-20 2025,21,1,7,4,134,10,116,135,2,99,10,16,8,NO,,24,30,0,0,,
35,Ahmed_Safi_Abdullah__35_,National T-20 2025,35,1,7,4,138,7,120,140,7,116,1,3,8,YES,,24,20,3,0,"3,5,7",
35,Ahmed_Safi_Abdullah__35_,National T-20 2025,7,2,7,14,199,4,120,137,8,120,,,,,,24,29,1,0,1,
35,Ahmed_Safi_Abdullah__35_,National T-20 2025,15,1,7,10,207,3,120,183,10,116,,,,,,18,25,1,0,4,
35,Ahmed_Safi_Abdullah__35_,National T-20 2025,21,1,7,4,134,10,116,135,2,99,10,16,8,NO,,24,30,0,0,,
35,Ahmed_Safi_Abdullah__35_,National T-20 2025,35,1,7,4,138,7,120,140,7,116,1,3,8,YES,,24,20,3,0,"3,5,7",
37,Ayaz Tassawar,National T-20 2025,36,2,7,2,151,10,113,184,10,120,7,10,4,YES,,,,,,,
37,Ayaz Tassawar,National T-20 2025,36,2,7,2,151,10,113,184,10,120,7,10,4,YES,,,,,,,
38,Amir_Hassan__38_,National T-20 2025,23,1,3,4,218,3,120,127,10,104,,,,,,18,18,0,0,0,
38,Amir_Hassan__38_,National T-20 2025,23,1,3,4,218,3,120,127,10,104,,,,,,18,18,0,0,0,
39,Rameez Aziz,National T-20 2025,4,2,3,5,142,0,84,141,7,120,,,,,,,,,,,yes
39,Rameez Aziz,National T-20 2025,10,2,3,4,140,3,100,138,9,120,56*,30,5,No,yes,26,22,1,0,3,yes
39,Rameez Aziz,National T-20 2025,23,1,3,2,183,3,120,167,9,120,15,17,4,yes,yes,,,,,,yes
39,Rameez Aziz,National T-20 2025,30,2,3,1,138,9,120,146,8,120,24,36,5,yes,yes,18,16,1,0,6,yes
40,Zeeshan Ashraf 40,National T-20 2025,11,1,2,1,147,8,120,148,7,117,6,7,Opner,yes,No,,,,,,No
40,Zeeshan Ashraf 40,National T-20 2025,13,2,2,4,168,5,110,164,8,120,22,15,Opner,yes,No,,,,,,No
40,Zeeshan Ashraf 40,National T-20 2025,25,1,2,3,167,7,120,93,10,104,10,6,Opner,yes,No,,,,,,No
40,Zeeshan Ashraf 40,National T-20 2025,34,1,2,2,155,9,120,148,8,120,60,34,Opner,yes,No,,,,,,No
40,Zeeshan Ashraf 40,National T-20 2025,38,2,2,2,161,7,120,166,4,120,0,3,Opner,yes,No,,,,,,No
41,M Suleman 41,Champions T20 cup 2024,3,1,5,4,160,8,120,161,2,96,34,27,5,yes,No,,,,,0,
41,M Suleman 41,Champions T20 cup 2024,5,1,5,2,128,9,120,132,8,113,9,11,6,yes,No,,,,,0,
41,M Suleman 41,Champions T20 cup 2024,8,2,5,3,159,10,118,194,5,120,13,11,7,yes,No,,,,,0,
42,Khuram Shahzad,National T-20 2025,7,1,1,4,199,4,120,137,8,120,,,,,NO,24,25,1,0,2,No
42,Khuram Shahzad,National T-20 2025,14,1,1,3,207,3,120,183,10,116,,,,,No,24,26,1,0,2,no
42,Khuram Shahzad,National T-20 2025,21,1,1,2,134,10,118,135,2,99,1,1,11,yes,no,21,24,1,0,2,no
42,Khuram Shahzad,National T-20 2025,35,1,1,2,138,7,120,140,7,116,,,,,No,25,24,1,0,1,No
