Player ID,Player Name,Tournament,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Of Own Team,Total Wickets Lost By Own Team,Total Balls Played By Own Team,Total Runs Of Opposition Team,Total Wickets Lost By Opposition Team,Total Balls Played By Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Special Batting Talent,Balls Bowled,Runs Given,Wickets Taken,Maidens Bowled,Batters Dismissed,5
7,Yasir Khan,QAT 2025,37,2,R 3,R 1,348,10,529,393,10,613,6,9,2,YES,,,,,,,
7,Yasir Khan,QAT 2025,,4,,,214,10,387,195,10,318,16,10,2,YES,,,,,,,
7,Yasir Khan,Champions one day cup 2024,2,1,3,4,336,5,300,203,10,337,13,18,2,YES,,,,,,,
7,Yasir Khan,Champions one day cup 2024,4,2,3,1,105,10,142,231,10,270,2,15,1,YES,,,,,,,
7,Yasir Khan,Champions one day cup 2024,7,1,3,5,271,7,300,97,10,150,46,58,2,YES,,,,,,,
7,Yasir Khan,Champions one day cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
7,Yasir Khan,Champions one day cup 2024,12,2,3,4,251,10,297,263,9,300,39,42,1,YES,,,,,,,
7,Yasir Khan,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,27,15,1,YES,,,,,,,
7,Yasir Khan,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,0,1,2,YES,,,,,,,
7,Yasir Khan,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,17,10,1,YES,,,,,,,
7,Yasir Khan,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,36,33,1,YES,,,,,,,
7,Yasir Khan,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,20,13,1,YES,,,,,,,
7,Yasir Khan,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
7,Yasir Khan,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
7,Yasir Khan,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,32,26,1,YES,,,,,,,
7,Yasir Khan,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,100,57,2,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,1,2,1st in Group,7th in Group,333,10,490,406,10,589,59,80,1,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,4,,,335,6,402,261,10,612,7,10,1,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,NO,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,NO,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,YES,,,,,,,
7,Yasir Khan,President's Trophy Grade-I 2024,,,,,,,,,,,,,,YES,,,,,,,
8,Maaz Sadaqat Champions One,National T-20 2025,3,2,2,7,182,2,112,181,3,120,37,38,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,National T-20 2025,23,2,2,9,167,9,120,183,3,120,4,6,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,National T-20 2025,25,2,2,17,132,3,79,131,9,120,,,,,,12,0,0,,9,
8,Maaz Sadaqat Champions One,National T-20 2025,31,1,2,16,239,2,120,113,10,117,54,38,3,NO,,,,,,,
8,Maaz Sadaqat Champions One,National T-20 2025,35,2,2,7,140,7,116,138,7,120,14,13,1,YES,,12,1,0,2,14,
8,Maaz Sadaqat Champions One,National T-20 2025,37,1,2,4,234,3,120,187,8,120,31,17,3,YES,,,,,,,
8,Maaz Sadaqat Champions One,National T-20 2025,39,1,2,1,110,9,120,111,1,96,1,4,3,YES,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,14,1,R 1,R 2,301,10,177,279,10,521,96,129,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,,3,,,321,10,454,162,10,3589,65,74,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,19,2,R 6,R 2,213,10,377,171,10,322,1,9,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,,4,,,131,1,155,171,10,391,58,70,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,31,2,R 1,R 5,251,10,419,292,10,555,114,171,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,,4,,,,,,233,4,342,,,,,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,43,1,R 1,R 3,293,10,614,348,10,529,43,83,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,,3,,,195,10,318,214,10,387,85,130,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,47,1,T 2,T 3,332,10,494,217,10,339,95,97,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,,3,,,141,10,240,131,10,141,0,3,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,48,1,T 2,T 1,258,10,481,245,10,510,32,61,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,QAT 2025,,3,,,159,10,359,176,9,278,57,79,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,Champions One Day cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
8,Maaz Sadaqat Champions One,Champions One Day cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
8,Maaz Sadaqat Champions One,Champions One Day cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
8,Maaz Sadaqat Champions One,Champions One Day cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
8,Maaz Sadaqat Champions One,Champions One Day cup 2024,12,2,3,4,251,10,297,263,9,300,27,42,2,YES,,48,2,0,"5,6",50,
8,Maaz Sadaqat Champions One,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,19,16,2,YES,,6,0,0,,12,
8,Maaz Sadaqat Champions One,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,32,29,3,YES,,,,,,,
8,Maaz Sadaqat Champions One,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,82,53,2,YES,,18,1,0,2,19,
8,Maaz Sadaqat Champions One,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,23,16,2,YES,,12,0,0,,24,
8,Maaz Sadaqat Champions One,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,18,14,2,YES,,18,0,0,,26,
8,Maaz Sadaqat Champions One,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,34,27,2,YES,,12,2,0,"5,8",16,
8,Maaz Sadaqat Champions One,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,20,19,1,YES,,18,1,0,9,21,
8,Maaz Sadaqat Champions One,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,28,15,2,YES,,12,0,0,,13,
8,Maaz Sadaqat Champions One,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,15,8,1,YES,,,,,,,
8,Maaz Sadaqat Champions One,President's Trophy Grade-I 2024,2,2,6,5,268,10,501,151,10,290,28,63,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,President's Trophy Grade-I 2024,,4,,,313,10,466,140,9,243,0,1,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,President's Trophy Grade-I 2024,6,2,6,8,183,10,345,137,10,277,7,22,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,President's Trophy Grade-I 2024,,4,,,63,10,131,239,10,498,9,35,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,President's Trophy Grade-I 2024,11,2,6,1,479,10,883,335,10,513,0,3,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,President's Trophy Grade-I 2024,,4,,,,,,456,3,680,,,,,,,,,,,
8,Maaz Sadaqat Champions One,President's Cup One-Day 2024,4,1,R 3,R 1,238,10,300,239,2,235,74,92,2,YES,,,,,,,
8,Maaz Sadaqat Champions One,President's Cup One-Day 2024,11,2,R 3,R 4,223,2,219,222,10,291,64,71,2,YES,,12,0,0,,6,
8,Maaz Sadaqat Champions One,President's Cup One-Day 2024,12,1,R 3,R 2,275,9,252,276,8,251,114,96,2,YES,,12,0,0,,16,
9,Hussain Talat  Champions one,National T-20 2025,6,2,1,4,98,1,58,97,10,110,,,,,,18,1,0,7,19,
9,Hussain Talat  Champions one,National T-20 2025,13,2,1,1,134,10,113,171,5,120,3,10,4,YES,,,,,,,
9,Hussain Talat  Champions one,National T-20 2025,24,2,1,5,102,2,84,100,8,120,,,,,,18,2,0,"6,7",16,
9,Hussain Talat  Champions one,National T-20 2025,31,2,1,3,119,3,103,118,9,120,,,,,,18,4,0,"3,5,6,8",14,
9,Hussain Talat  Champions one,National T-20 2025,36,1,1,4,184,10,120,151,10,113,12,10,6,YES,,18,2,0,"8,9",25,
9,Hussain Talat  Champions one,National T-20 2025,38,1,1,4,166,4,120,161,7,120,5,10,4,YES,,12,0,0,,31,
9,Hussain Talat  Champions one,National T-20 2025,39,2,1,2,110,9,120,111,1,96,,,,,,24,0,0,,21,
9,Hussain Talat  Champions one,QAT 2025,2,2,R 3,R 6,178,10,338,310,10,119,39,91,5,YES,,36,0,0,,40,
9,Hussain Talat  Champions one,QAT 2025,,4,,,200,10,333,187,10,354,18,38,5,YES,,36,1,0,4,19,
9,Hussain Talat  Champions one,Champions one day cup 2024,2,1,3,4,336,5,300,203,10,337,50,36,6,NO,,12,1,0,5,13,
9,Hussain Talat  Champions one,Champions one day cup 2024,4,2,3,1,105,10,142,231,10,270,4,15,6,YES,,6,0,0,,11,
9,Hussain Talat  Champions one,Champions one day cup 2024,7,1,3,5,271,7,300,97,10,150,23,25,6,YES,,,,,,,
9,Hussain Talat  Champions one,Champions one day cup 2024,9,2,3,1,324,10,297,344,7,300,63,72,4,YES,,,,,,,
9,Hussain Talat  Champions one,Champions one day cup 2024,12,2,3,4,251,10,297,263,9,300,32,42,4,YES,,,,,,,
9,Hussain Talat  Champions one,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,101,50,4,YES,,,,,,,
9,Hussain Talat  Champions one,Champions T20 cup 2024,4,1,1,3,162,5,120,150,7,120,51,36,5,NO,,,,,,,
9,Hussain Talat  Champions one,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,9,7,5,YES,,,,,,,
9,Hussain Talat  Champions one,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,57,34,4,NO,,,,,,,
9,Hussain Talat  Champions one,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,32,25,4,YES,,,,,,,
9,Hussain Talat  Champions one,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,43,29,6,YES,,,,,,,
9,Hussain Talat  Champions one,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,6,8,6,YES,,,,,,,
9,Hussain Talat  Champions one,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,11,9,5,YES,,12,3,0,"8,10,11",16,
9,Hussain Talat  Champions one,Champions T20 cup 2024,22,1,1,2,199,5,120,124,10,115,9,9,4,YES,,1,1,0,10,0,
9,Hussain Talat  Champions one,President's Cup One-Day 2024,3,2,5,2,273,3,270,306,8,300,79,89,4,YES,,24,1,0,8,30,
9,Hussain Talat  Champions one,President's Cup One-Day 2024,5,1,5,4,252,9,300,254,8,296,31,51,4,YES,,24,0,0,,17,
9,Hussain Talat  Champions one,President's Cup One-Day 2024,10,1,5,1,166,10,230,169,1,155,72,89,5,YES,,,,,,,
9,Hussain Talat  Champions one,President's Cup One-Day 2024,13,1,5,3,178,10,232,182,5,199,2,4,4,YES,,,,,,,
10,Taimoor khan  Champions,National T-20 2025,5,1,3,2,104,10,111,105,7,79,23,15,5,YES,,,,,,,
10,Taimoor khan  Champions,National T-20 2025,15,2,3,1,183,10,116,207,3,120,15,9,6,YES,,,,,,,
10,Taimoor khan  Champions,QAT 2025,5,2,R 3,R 5,529,10,715,256,10,371,65,88,6,YES,,,,,,,
10,Taimoor khan  Champions,QAT 2025,,4,,,72,4,84,493,10,742,16,21,6,NO,,,,,,,
10,Taimoor khan  Champions,QAT 2025,10,2,R 3,R 6,375,10,533,82,10,199,65,61,7,YES,,,,,,,
10,Taimoor khan  Champions,QAT 2025,,4,,,,,,,,,,,,,,,,,,,
10,Taimoor khan  Champions,QAT 2025,25,2,R 3,R 4,198,10,243,145,10,228,11,14,7,YES,,,,,,,
10,Taimoor khan  Champions,QAT 2025,,4,,,26,1,19,74,10,97,,,,,,,,,,,
10,Taimoor khan  Champions,QAT 2025,32,2,R 3,R 2,324,10,519,233,10,354,59,105,7,YES,,,,,,,
10,Taimoor khan  Champions,QAT 2025,,4,,,392,7,673,198,6,252,1,4,5,YES,,,,,,,
10,Taimoor khan  Champions,QAT 2025,37,2,R 3,R 1,348,10,529,393,10,613,30,51,6,YES,,,,,,,
10,Taimoor khan  Champions,QAT 2025,,4,,,214,10,387,195,10,318,42,70,7,YES,,,,,,,
10,Taimoor khan  Champions,Champions T20 cup 2024,2,1,1,4,216,3,120,181,10,115,3,2,5,YES,,,,,,,
10,Taimoor khan  Champions,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
10,Taimoor khan  Champions,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,14,6,7,NO,,,,,,,
10,Taimoor khan  Champions,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,,,,,,,,,,,
10,Taimoor khan  Champions,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,,,,,,,,,,,
10,Taimoor khan  Champions,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,3,4,7,YES,,,,,,,
10,Taimoor khan  Champions,Champions T20 cup 2024,17,1,1,2,147,9,120,118,10,111,20,18,7,YES,,,,,,,
10,Taimoor khan  Champions,Champions T20 cup 2024,20,2,1,5,133,4,84,131,10,120,4,3,6,NO,,,,,,,
10,Taimoor khan  Champions,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,1,2,1st in Group,7th in Group,333,10,490,406,10,589,4,28,6,YES,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,,4,,,335,6,402,261,10,612,108,106,6,NO,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,6,1,1st in Group,2nd in Group,93,10,259,414,9,589,11,29,6,YES,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,,3,,,215,10,405,,,,2,15,6,YES,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,12,1,1st in Group,6th in Group,335,10,513,479,10,883,52,83,6,YES,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,,3,,,456,3,680,,,,,,,,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,16,2,1st in Group,9th in Group,531,9,684,164,10,276,15,33,7,YES,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,,4,,,,,,279,10,415,,,,,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,20,2,1st in Group,3rd in Group,325,10,513,238,10,332,1,15,6,YES,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,,4,,,248,3,254,329,10,494,6,1,5,NO,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,22,1,1st in Group,5th in Group,421,10,617,180,10,317,29,69,5,YES,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,,3,,,112,10,274,335,7,728,7,18,5,YES,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,26,1,1st in Group,8th in Group,425,10,651,179,10,284,58,122,4,YES,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,,3,,,,,,152,10,212,,,,,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,29,2,1st in Group,4th in Group,273,10,471,278,10,557,25,56,5,YES,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,,4,,,259,4,322,249,10,473,32,28,6,NO,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,37,2,Winner,Runner Up,317,10,536,205,10,326,9,29,6,YES,,,,,,,
10,Taimoor khan  Champions,President's Trophy Grade-I 2024,,4,,,154,4,241,264,10,458,10,24,6,YES,,,,,,,
10,Taimoor khan  Champions,President's Cup One-Day 2024,1,1,1,4,320,8,300,250,7,270,DNP,,,,,,,,,,
10,Taimoor khan  Champions,President's Cup One-Day 2024,8,2,1,5,169,1,155,168,10,260,DNP,,,,,,,,,,
10,Taimoor khan  Champions,President's Cup One-Day 2024,13,2,1,2,156,9,215,249,9,270,DNP,,,,,,,,,,
10,Taimoor khan  Champions,President's Cup One-Day 2024,15,2,1,3,224,8,258,220,10,265,22,33,4,YES,,,,,,,
10,Taimoor khan  Champions,President's Cup One-Day 2024,18,2,4,1,271,10,257,342,9,300,1,7,5,YES,,,,,,,
11,Ubaid Shah,National T-20 2025,35,1,7,2,181,3,120,182,2,112,,,,,,22,1,0,3,57,
11,Ubaid Shah,National T-20 2025,12,1,7,18,215,4,120,81,10,107,,,,,,12,1,0,3,12,
11,Ubaid Shah,National T-20 2025,28,2,7,17,88,0,53,86,8,120,,,,,,24,1,0,5,8,
11,Ubaid Shah,National T-20 2025,29,1,7,9,146,9,120,138,9,120,2,11,10,YES,,24,3,0,"1,5,6",27,
11,Ubaid Shah,National T-20 2025,33,1,7,4,130,5,120,131,4,107,,,,,,18,1,0,5,25,
11,Ubaid Shah,QAT 2025,1,1,R 1,R 4,274,10,544,91,10,186,5,18,9,YES,,48,1,0,4,28,
11,Ubaid Shah,QAT 2025,,4,,,122,5,147,301,10,518,22,21,7,NO,,96,0,0,,80,
11,Ubaid Shah,QAT 2025,35,2,R 1,R 3,227,10,312,174,10,322,14,12,6,YES,,102,4,4,"4,5,8,9",53,
11,Ubaid Shah,QAT 2025,,4,,,80,3,97,131,9,204,,,,,,72,3,0,"3,6,7",56,
11,Ubaid Shah,QAT 2025,41,2,R 1,R 6,338,10,543,202,10,354,6,4,9,YES,,118,8,1,"1,2,3,4,7,8,9,11",79,
11,Ubaid Shah,QAT 2025,,4,,,126,2,95,258,10,286,,,,,,102,3,2,"3,5,8",73,
11,Ubaid Shah,QAT 2025,47,2,T 3,T 2,217,10,339,332,10,494,10,19,9,YES,,114,2,2,"2,9",95,
11,Ubaid Shah,QAT 2025,,4,,,131,10,141,141,10,240,4,2,8,YES,,48,2,0,"6,10",44,
11,Ubaid Shah,QAT 2025,48,2,T 3,T 1,639,10,919,465,10,717,28,39,10,YES,,114,1,2,1,99,
11,Ubaid Shah,QAT 2025,,4,,,,,,260,6,402,,,,,,78,1,1,1,58,
11,Ubaid Shah,Champions One Day   2024,DNP,,,,,,,,,,,,,,,,,,,,
11,Ubaid Shah,Champions One Day   2024,DNP,,,,,,,,,,,,,,,,,,,,
11,Ubaid Shah,Champions One Day   2024,DNP,,,,,,,,,,,,,,,,,,,,
11,Ubaid Shah,Champions One Day   2024,DNP,,,,,,,,,,,,,,,,,,,,
11,Ubaid Shah,Champions One Day   2024,12,2,3,4,251,10,297,263,9,300,0,1,11,YES,,60,3,0,"1,2,3",46,
11,Ubaid Shah,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
11,Ubaid Shah,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
11,Ubaid Shah,Champions T20 cup 2024,7,2,1,2,167,5,120,170,6,120,4,4,8,NO,,24,0,0,,42,
11,Ubaid Shah,Champions T20 cup 2024,9,1,1,5,190,4,120,185,9,120,,,,,,24,1,0,10,37,
11,Ubaid Shah,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,,,,,,24,0,0,,38,
11,Ubaid Shah,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,17,6,8,YES,,18,0,0,,27,
11,Ubaid Shah,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
11,Ubaid Shah,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
11,Ubaid Shah,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
11,Ubaid Shah,President's Trophy Grade-I 2024,8,1,3,9,379,10,476,293,10,485,17,29,8,YES,,102,1,1,8,77,
11,Ubaid Shah,President's Trophy Grade-I 2024,,3,,,242,10,339,99,10,149,0,2,9,YES,,42,4,1,"3,6,7,8",44,
11,Ubaid Shah,President's Trophy Grade-I 2024,12,2,3,8,191,10,226,140,10,275,0,4,9,YES,,48,2,2,"5,8",19,
11,Ubaid Shah,President's Trophy Grade-I 2024,,4,,,103,0,82,152,9,282,,,,,,78,2,2,"5,7",46,
11,Ubaid Shah,President's Trophy Grade-I 2024,17,1,3,1,238,10,332,325,10,513,15,20,10,YES,,78,2,3,"3,5",71,
11,Ubaid Shah,President's Trophy Grade-I 2024,,3,,,329,10,494,248,3,254,0,5,10,YES,,54,1,0,4,56,
11,Ubaid Shah,President's Trophy Grade-I 2024,30,2,3,2,204,10,294,233,10,311,5,15,10,YES,,77,5,0,"5,6,8,10,11",46,
11,Ubaid Shah,President's Trophy Grade-I 2024,,4,,,153,5,195,123,10,148,5,15,10,YES,,36,4,0,"3,6,7,9",30,
11,Ubaid Shah,President's Trophy Grade-I 2024,36,1,3,5,286,10,486,132,9,168,0,2,10,YES,,42,3,0,"3,6,10",54,
11,Ubaid Shah,President's Trophy Grade-I 2024,,3,,,270,10,348,145,10,241,37,24,10,YES,,60,1,0,2,40,
11,Ubaid Shah,President's Cup One-Day 2024,3,2,5,2,273,3,270,306,8,300,,,,,,60,4,0,"1,2,3,7",48,
11,Ubaid Shah,President's Cup One-Day 2024,5,1,5,4,252,9,300,254,8,296,11,12,10,YES,,50,0,1,,56,
11,Ubaid Shah,President's Cup One-Day 2024,10,1,5,1,166,10,230,169,1,155,1,9,10,YES,,30,0,2,,10,
11,Ubaid Shah,President's Cup One-Day 2024,13,1,5,3,178,10,232,182,5,199,dnp,,,,,,,,,,
12,M__Amir_Khan__12_,National T-20 2025,25,2,2,17,132,3,79,131,9,120,,,,,,24,3,1,"1,3,6",23,
12,M__Amir_Khan__12_,National T-20 2025,31,1,2,16,239,2,120,113,10,117,,,,,,24,1,0,2,21,
12,M__Amir_Khan__12_,National T-20 2025,35,2,2,7,140,7,116,138,7,120,,,,,,24,3,0,"4,7,8",25,
12,M__Amir_Khan__12_,National T-20 2025,37,1,2,4,234,3,120,187,8,120,,,,,,24,0,0,,50,
12,M__Amir_Khan__12_,National T-20 2025,39,1,2,1,110,9,120,111,1,96,0,1,9,YES,,12,0,0,,12,
12,M__Amir_Khan__12_,QAT 2025,9,1,2,R 4,546,10,769,466,10,764,7,10,10,YES,,198,2,1,"1,4",111,
12,M__Amir_Khan__12_,QAT 2025,,3,,,360,3,462,,,,,,,,,,,,,,
12,M__Amir_Khan__12_,QAT 2025,14,1,R 1,R 2,301,10,177,279,10,521,31,25,10,YES,,150,2,7,"5,6",48,
12,M__Amir_Khan__12_,QAT 2025,,3,,,321,10,454,162,10,3589,0,1,10,YES,,102,3,6,"2,3,5",45,
12,M__Amir_Khan__12_,QAT 2025,19,2,R 1,R 6,213,10,377,171,10,322,0,1,11,YES,,54,2,3,"2,3",48,
12,M__Amir_Khan__12_,QAT 2025,,4,,,131,1,155,171,10,391,,,,,,102,4,5,"3,5,6,8",38,
12,M__Amir_Khan__12_,QAT 2025,31,2,R 1,R 5,251,10,419,292,10,555,9,11,11,NO,,159,6,1,"1,3,6,7,8,11",98,
12,M__Amir_Khan__12_,QAT 2025,,4,,,,,,233,4,342,,,,,,102,2,0,"1,3",48,
12,M__Amir_Khan__12_,QAT 2025,46,2,T 1,T 2,182,10,208,410,10,799,21,24,10,YES,,241,5,4,"1,4,5,7,11",141,
12,M__Amir_Khan__12_,QAT 2025,,4,,,,,,182,10,208,10,8,10,YES,,,,,,,
12,M__Amir_Khan__12_,QAT 2025,48,1,T 2,T 1,258,10,481,245,10,510,0,4,10,YES,,126,3,10,"1,5,6",141,
12,M__Amir_Khan__12_,QAT 2025,,3,,,159,10,359,176,9,278,13,29,10,YES,,108,3,5,"3,6,8,",60,
12,M__Amir_Khan__12_,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
12,M__Amir_Khan__12_,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
12,M__Amir_Khan__12_,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
12,M__Amir_Khan__12_,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
12,M__Amir_Khan__12_,Champions T20 cup 2024,11,2,1,4,170,4,120,168,7,120,,,,,,24,2,0,"2,3",34,
12,M__Amir_Khan__12_,Champions T20 cup 2024,14,1,1,3,168,10,120,169,7,114,0,0,9,YES,,18,1,0,1,43,
12,M__Amir_Khan__12_,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
12,M__Amir_Khan__12_,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
12,M__Amir_Khan__12_,Champions T20 cup 2024,DNP,,,,,,,,,,,,,,,,,,,,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,2,1,4th in Group,2nd in Group,171,10,373,172,10,325,0,1,10,YES,,102,2,3,"3,6",40,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,,3,,,369,10,666,240,9,536,1,4,10,YES,,120,2,3,"2,6",45,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,5,1,4th in Group,7th in Group,197,10,389,198,10,433,DNP,,,,,,,,,,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,,3,,,178,10,604,180,3,268,DNP,,,,,,,,,,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,11,1,4th in Group,5th in Group,346,10,734,208,9,480,DNP,,,,,,,,,,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,,3,,,182,10,305,258,9,390,DNP,,,,,,,,,,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,16,1,4th in Group,3rd in Group,80,10,205,145,10,233,0,3,10,YES,,96,4,5,"1,6,7,9",46,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,,3,,,266,10,647,149,10,250,1,4,9,YES,,82,3,3,"1,9,10",36,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,18,1,4th in Group,9th in Group,187,10,289,325,10,588,7,19,10,YES,,150,2,2,"9,11",91,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,,3,,,292,10,377,159,4,219,0,2,10,YES,,84,1,0,1,60,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,27,1,4th in Group,6th in Group,238,10,514,174,10,325,DNP,,,,,,,,,,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,,3,,,165,10,288,200,10,373,DNP,,,,,,,,,,
12,M__Amir_Khan__12_,President's Trophy Grade-I 2024,29,1,4th in Group,1st in Group,278,10,557,273,10,471,2,15,11,YES,,114,0,3,,81,
